Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2004-09-30,Netherland,Euro,Netherland-Euro,0.82,null,124,2004,4,2004,3,09,30
2004-09-30,Netherlands,Guilder,Netherlands-Guilder,0.82,null,126,2004,4,2004,3,09,30
2004-09-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,null,125,2004,4,2004,3,09,30
2004-09-30,New Zealand,Dollar,New Zealand-Dollar,1.523,null,127,2004,4,2004,3,09,30
2004-09-30,Nicaragua,Cordoba,Nicaragua-Cordoba,15.94,null,128,2004,4,2004,3,09,30
2004-09-30,Niger,CFA Franc,Niger-CFA Franc,537.68,null,129,2004,4,2004,3,09,30
2004-09-30,Nigeria,Naira,Nigeria-Naira,131.25,null,130,2004,4,2004,3,09,30
2004-09-30,Norway,Krone,Norway-Krone,6.189,null,131,2004,4,2004,3,09,30
2004-09-30,Oman,Rial,Oman-Rial,0.385,null,132,2004,4,2004,3,09,30
2004-09-30,Pakistan,Rupee,Pakistan-Rupee,58.62,null,133,2004,4,2004,3,09,30
2004-09-30,Panama,Balboa,Panama-Balboa,1.0,null,134,2004,4,2004,3,09,30
2004-09-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.003,null,135,2004,4,2004,3,09,30
2004-09-30,Paraguay,Guarani,Paraguay-Guarani,5880.0,null,136,2004,4,2004,3,09,30
2004-09-30,Peru,Sol,Peru-Sol,3.35,null,137,2004,4,2004,3,09,30
2004-09-30,Philippines,Peso,Philippines-Peso,56.12,null,138,2004,4,2004,3,09,30
2004-09-30,Poland,Zloty,Poland-Zloty,3.139,null,139,2004,4,2004,3,09,30
2004-09-30,Portugal,Escudo,Portugal-Escudo,0.82,null,140,2004,4,2004,3,09,30
2004-09-30,Portugal,Euro,Portugal-Euro,0.82,null,141,2004,4,2004,3,09,30
2004-09-30,Qatar,Riyal,Qatar-Riyal,3.64,null,142,2004,4,2004,3,09,30
2004-09-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,50.4,null,143,2004,4,2004,3,09,30
2004-09-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,null,144,2004,4,2004,3,09,30
2004-09-30,Romania,Third Leu,Romania-Third Leu,29608.0,null,145,2004,4,2004,3,09,30
2004-09-30,Russia,Ruble,Russia-Ruble,29.253,null,146,2004,4,2004,3,09,30
2004-09-30,Rwanda,Franc,Rwanda-Franc,574.936,null,147,2004,4,2004,3,09,30
2004-09-30,Sao Tome & Principe,Dobras,Sao Tome & Principe-Dobras,9192.7031,null,148,2004,4,2004,3,09,30
2004-09-30,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,null,149,2004,4,2004,3,09,30
2004-09-30,Senegal,CFA Franc,Senegal-CFA Franc,537.68,null,150,2004,4,2004,3,09,30
2004-09-30,Serbia,Dinar,Serbia-Dinar,60.88,null,151,2004,4,2004,3,09,30
2004-09-30,Seychelles,Rupee,Seychelles-Rupee,5.18,null,152,2004,4,2004,3,09,30
2004-09-30,Sierra Leone,Leone,Sierra Leone-Leone,2616.0,null,153,2004,4,2004,3,09,30
2004-09-30,Singapore,Dollar,Singapore-Dollar,1.71,null,154,2004,4,2004,3,09,30
2004-09-30,Slovak,Korun,Slovak-Korun,29.366,null,155,2004,4,2004,3,09,30
2004-09-30,Slovenia,Tolars,Slovenia-Tolars,196.71,null,156,2004,4,2004,3,09,30
2004-09-30,Solomon Islands,Dollar,Solomon Islands-Dollar,7.117,null,157,2004,4,2004,3,09,30
2004-09-30,South Africa,Rand,South Africa-Rand,5.726,null,158,2004,4,2004,3,09,30
2004-09-30,Spain,Euro,Spain-Euro,0.82,null,159,2004,4,2004,3,09,30
2004-09-30,Spain,Peseta,Spain-Peseta,0.82,null,160,2004,4,2004,3,09,30
2004-09-30,Sri Lanka,Rupee,Sri Lanka-Rupee,103.05,null,161,2004,4,2004,3,09,30
2004-09-30,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,null,162,2004,4,2004,3,09,30
2004-09-30,Sudan,Dinar,Sudan-Dinar,260.45,null,163,2004,4,2004,3,09,30
2004-09-30,Suriname,Guilder,Suriname-Guilder,2.8,null,164,2004,4,2004,3,09,30
2004-09-30,Swaziland,Langeni,Swaziland-Langeni,5.726,null,165,2004,4,2004,3,09,30
2004-09-30,Sweden,Krona,Sweden-Krona,7.489,null,166,2004,4,2004,3,09,30
2004-09-30,Switzerland,Franc,Switzerland-Franc,1.264,null,167,2004,4,2004,3,09,30
2004-09-30,Syria,Pound,Syria-Pound,51.53,null,168,2004,4,2004,3,09,30
2004-09-30,Taiwan,Dollar,Taiwan-Dollar,33.85,null,169,2004,4,2004,3,09,30
2004-09-30,Tajikistan,Somoni,Tajikistan-Somoni,3.02,null,170,2004,4,2004,3,09,30
2004-09-30,Tanzania,Shilling,Tanzania-Shilling,1072.0,null,171,2004,4,2004,3,09,30
2004-09-30,Thailand,Baht,Thailand-Baht,41.57,null,172,2004,4,2004,3,09,30
2004-09-30,Togo,CFA Franc,Togo-CFA Franc,537.68,null,173,2004,4,2004,3,09,30
2004-09-30,Tonga,Pa'anga,Tonga-Pa'anga,1.988,null,174,2004,4,2004,3,09,30
2004-09-30,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.15,null,175,2004,4,2004,3,09,30
2004-09-30,Tunisia,Dinar,Tunisia-Dinar,1.26,null,176,2004,4,2004,3,09,30
2004-09-30,Turkey,Lira,Turkey-Lira,1498000.0,null,177,2004,4,2004,3,09,30
2004-09-30,Turkmenistan,Manat,Turkmenistan-Manat,5200.0,null,178,2004,4,2004,3,09,30
2004-09-30,Uganda,Shilling,Uganda-Shilling,1708.0,null,179,2004,4,2004,3,09,30
2004-09-30,Ukraine,Hryvnia,Ukraine-Hryvnia,5.319,null,180,2004,4,2004,3,09,30
2004-09-30,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,null,181,2004,4,2004,3,09,30
2004-09-30,United Kingdom,Pound,United Kingdom-Pound,0.554,null,182,2004,4,2004,3,09,30
2004-09-30,Uruguay,Peso,Uruguay-Peso,27.42,null,183,2004,4,2004,3,09,30
2004-09-30,Uzbekistan,Som,Uzbekistan-Som,1034.0,null,184,2004,4,2004,3,09,30
2004-09-30,Vanuatu,Vatu,Vanuatu-Vatu,114.99,null,185,2004,4,2004,3,09,30
2004-09-30,Venezuela,Soberano (OLD),Venezuela-Soberano (OLD),1920.0,null,186,2004,4,2004,3,09,30
2004-09-30,Vietnam,Dong,Vietnam-Dong,15755.0,null,187,2004,4,2004,3,09,30
2004-09-30,Western Samoa,Tala,Western Samoa-Tala,2.789,null,188,2004,4,2004,3,09,30
2004-09-30,Yemen,Rial,Yemen-Rial,184.0,null,189,2004,4,2004,3,09,30
2004-09-30,Zambia,Kwacha,Zambia-Kwacha,4705.0,null,190,2004,4,2004,3,09,30
2004-09-30,Zimbabwe,Dollar,Zimbabwe-Dollar,6200.0,null,191,2004,4,2004,3,09,30
2004-06-30,Afghanistan,Afghani,Afghanistan-Afghani,57.69,null,1,2004,3,2004,2,06,30
2004-06-30,Albania,Lek,Albania-Lek,104.4,null,2,2004,3,2004,2,06,30
2004-06-30,Algeria,Dinar,Algeria-Dinar,71.575,null,3,2004,3,2004,2,06,30
2004-06-30,Angola,Kwanza,Angola-Kwanza,81.54,null,4,2004,3,2004,2,06,30
2004-06-30,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,null,5,2004,3,2004,2,06,30
2004-06-30,Argentina,Peso,Argentina-Peso,2.958,null,6,2004,3,2004,2,06,30
2004-06-30,Armenia,Dram,Armenia-Dram,549.0,null,7,2004,3,2004,2,06,30
2004-06-30,Australia,Dollar,Australia-Dollar,1.399,null,8,2004,3,2004,2,06,30
2004-06-30,Austria,Euro,Austria-Euro,0.819,null,9,2004,3,2004,2,06,30
2004-06-30,Azerbaidjan,Second Manat,Azerbaidjan-Second Manat,4950.0,null,10,2004,3,2004,2,06,30
2004-06-30,Bahamas,Dollar,Bahamas-Dollar,1.0,null,11,2004,3,2004,2,06,30
2004-06-30,Bahrain,Dinar,Bahrain-Dinar,0.377,null,12,2004,3,2004,2,06,30
2004-06-30,Bangladesh,Taka,Bangladesh-Taka,60.0,null,13,2004,3,2004,2,06,30
2004-06-30,Barbados,Dollar,Barbados-Dollar,2.02,null,14,2004,3,2004,2,06,30
2004-06-30,Belarus,Ruble,Belarus-Ruble,2153.0,null,15,2004,3,2004,2,06,30
2004-06-30,Belgium,Euro,Belgium-Euro,0.819,null,16,2004,3,2004,2,06,30
2004-06-30,Belize,Dollar,Belize-Dollar,2.2,null,17,2004,3,2004,2,06,30
2004-06-30,Benin,CFA Franc,Benin-CFA Franc,537.15,null,18,2004,3,2004,2,06,30
2004-06-30,Bermuda,Dollar,Bermuda-Dollar,1.0,null,19,2004,3,2004,2,06,30
2004-06-30,Bolivia,Boliviano,Bolivia-Boliviano,7.892,null,20,2004,3,2004,2,06,30
2004-06-30,Bosnia,Marka,Bosnia-Marka,1.601,null,21,2004,3,2004,2,06,30
2004-06-30,Botswana,Pula,Botswana-Pula,4.764,null,22,2004,3,2004,2,06,30
2004-06-30,Brazil,Real,Brazil-Real,3.111,null,23,2004,3,2004,2,06,30
2004-06-30,Brunei,Dollar,Brunei-Dollar,1.699,null,24,2004,3,2004,2,06,30
2004-06-30,Bulgaria,Lev New,Bulgaria-Lev New,1.594,null,25,2004,3,2004,2,06,30
2004-06-30,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,537.15,null,26,2004,3,2004,2,06,30
2004-06-30,Burma,Kyat,Burma-Kyat,450.0,null,27,2004,3,2004,2,06,30
2004-06-30,Burundi,Franc,Burundi-Franc,1080.3,null,28,2004,3,2004,2,06,30
2004-06-30,Cambodia,Riel,Cambodia-Riel,3990.0,null,29,2004,3,2004,2,06,30
2004-06-30,Cameroon,CFA Franc,Cameroon-CFA Franc,537.15,null,30,2004,3,2004,2,06,30
2004-06-30,Canada,Dollar,Canada-Dollar,1.365,null,31,2004,3,2004,2,06,30
2004-06-30,Cape Verde,Escudo,Cape Verde-Escudo,91.595,null,32,2004,3,2004,2,06,30
2004-06-30,Central African Rep.,CFA Franc,Central African Rep.-CFA Franc,537.15,null,33,2004,3,2004,2,06,30
2004-06-30,Chad,CFA Franc,Chad-CFA Franc,537.15,null,34,2004,3,2004,2,06,30
2004-06-30,Chile,Peso,Chile-Peso,632.4,null,35,2004,3,2004,2,06,30
2004-06-30,China,Renminbi,China-Renminbi,8.265,null,36,2004,3,2004,2,06,30
2004-06-30,Colombia,Peso,Colombia-Peso,2723.1,null,37,2004,3,2004,2,06,30
2004-06-30,Comoros,Franc,Comoros-Franc,557.152,null,38,2004,3,2004,2,06,30
2004-06-30,Congo,CFA Franc,Congo-CFA Franc,537.15,null,39,2004,3,2004,2,06,30
2004-06-30,Costa Rica,Colon,Costa Rica-Colon,433.78,null,40,2004,3,2004,2,06,30
2004-06-30,Cote D'ivoire,CFA Franc,Cote D'ivoire-CFA Franc,537.15,null,41,2004,3,2004,2,06,30
2004-06-30,Croatia,KUNA,Croatia-KUNA,6.08,null,42,2004,3,2004,2,06,30
2004-06-30,Cyprus,Pound,Cyprus-Pound,0.48,null,43,2004,3,2004,2,06,30
2004-06-30,Czech. Republic,Koruna,Czech. Republic-Koruna,25.483,null,44,2004,3,2004,2,06,30
2004-06-30,Dem. Rep. of Congo,Franc,Dem. Rep. of Congo-Franc,382.5,null,45,2004,3,2004,2,06,30
2004-06-30,Denmark,Krone,Denmark-Krone,6.089,null,46,2004,3,2004,2,06,30
2004-06-30,Djibouti,Franc,Djibouti-Franc,176.95,null,47,2004,3,2004,2,06,30
2004-06-30,Dominican Republic,Peso,Dominican Republic-Peso,47.65,null,48,2004,3,2004,2,06,30
2004-06-30,Ecuador,Sucre,Ecuador-Sucre,1.0,null,49,2004,3,2004,2,06,30
2004-06-30,Egypt,Pound,Egypt-Pound,6.18,null,50,2004,3,2004,2,06,30
2004-06-30,El Salvador,Colon,El Salvador-Colon,1.0,null,51,2004,3,2004,2,06,30
2004-06-30,Equatorial Guinea,CFA Franc,Equatorial Guinea-CFA Franc,537.15,null,52,2004,3,2004,2,06,30
2004-06-30,Eritrea,Nakfa,Eritrea-Nakfa,13.55,null,53,2004,3,2004,2,06,30
2004-06-30,Estonia,Kroon,Estonia-Kroon,12.778,null,54,2004,3,2004,2,06,30
2004-06-30,Ethiopia,Birr,Ethiopia-Birr,8.63,null,55,2004,3,2004,2,06,30
2004-06-30,Euro Zone,Euro,Euro Zone-Euro,0.819,null,56,2004,3,2004,2,06,30
2004-06-30,Fiji,Dollar,Fiji-Dollar,1.753,null,57,2004,3,2004,2,06,30
2004-06-30,Finland,Euro,Finland-Euro,0.819,null,58,2004,3,2004,2,06,30
2004-06-30,France,Euro,France-Euro,0.819,null,59,2004,3,2004,2,06,30
2004-06-30,Gabon,CFA Franc,Gabon-CFA Franc,537.15,null,60,2004,3,2004,2,06,30
2004-06-30,Gambia,Dalasi,Gambia-Dalasi,29.0,null,61,2004,3,2004,2,06,30
2004-06-30,Georgia,Lari,Georgia-Lari,1.92,null,62,2004,3,2004,2,06,30
2004-06-30,Germany,Euro,Germany-Euro,0.819,null,63,2004,3,2004,2,06,30
2004-06-30,Ghana,Second Cedi,Ghana-Second Cedi,8900.0,null,64,2004,3,2004,2,06,30
2004-06-30,Greece,Euro,Greece-Euro,0.819,null,65,2004,3,2004,2,06,30
2004-06-30,Grenada,E.Caribbean Dollar,Grenada-E.Caribbean Dollar,2.7,null,66,2004,3,2004,2,06,30
2004-06-30,Guatemala,Quetzal,Guatemala-Quetzal,7.98,null,67,2004,3,2004,2,06,30
2004-06-30,Guinea,Franc,Guinea-Franc,2000.0,null,69,2004,3,2004,2,06,30
2004-06-30,Guinea Bissau,CFA Franc,Guinea Bissau-CFA Franc,537.15,null,68,2004,3,2004,2,06,30
2004-06-30,Guyana,Dollar,Guyana-Dollar,203.0,null,70,2004,3,2004,2,06,30
2004-06-30,Haiti,Gourde,Haiti-Gourde,33.75,null,71,2004,3,2004,2,06,30
2004-06-30,Honduras,Lempira,Honduras-Lempira,18.122,null,72,2004,3,2004,2,06,30
2004-06-30,Hong Kong,Dollar,Hong Kong-Dollar,7.794,null,73,2004,3,2004,2,06,30
2004-06-30,Hungary,Forint,Hungary-Forint,205.44,null,74,2004,3,2004,2,06,30
2004-06-30,Iceland,Krona,Iceland-Krona,71.45,null,75,2004,3,2004,2,06,30
2004-06-30,India,Rupee,India-Rupee,45.1,null,76,2004,3,2004,2,06,30
2004-06-30,Indonesia,Rupiah,Indonesia-Rupiah,9100.0,null,77,2004,3,2004,2,06,30
2004-06-30,Iran,Rial,Iran-Rial,8229.0,null,78,2004,3,2004,2,06,30
2004-06-30,Iraq,Dinar,Iraq-Dinar,1455.0,null,79,2004,3,2004,2,06,30
2004-06-30,Ireland,Euro,Ireland-Euro,0.819,null,80,2004,3,2004,2,06,30
2004-06-30,Israel,Shekel,Israel-Shekel,4.56,null,81,2004,3,2004,2,06,30
2004-06-30,Italy,Euro,Italy-Euro,0.819,null,82,2004,3,2004,2,06,30
2004-06-30,Jamaica,Dollar,Jamaica-Dollar,60.26,null,83,2004,3,2004,2,06,30
2004-06-30,Japan,Yen,Japan-Yen,110.19,null,84,2004,3,2004,2,06,30
2004-06-30,Jordan,Dinar,Jordan-Dinar,0.708,null,85,2004,3,2004,2,06,30
2004-06-30,Kazakhstan,Tenge,Kazakhstan-Tenge,137.0,null,86,2004,3,2004,2,06,30
2004-06-30,Kenya,Shilling,Kenya-Shilling,79.35,null,87,2004,3,2004,2,06,30
2004-06-30,Korea,Won,Korea-Won,1164.0,null,88,2004,3,2004,2,06,30
2004-06-30,Kuwait,Dinar,Kuwait-Dinar,0.295,null,89,2004,3,2004,2,06,30
2004-06-30,Kyrgyzstan,Som,Kyrgyzstan-Som,43.9,null,90,2004,3,2004,2,06,30
2004-06-30,Laos,Kip,Laos-Kip,10552.0,null,91,2004,3,2004,2,06,30
2004-06-30,Latvia,LATS,Latvia-LATS,0.539,null,92,2004,3,2004,2,06,30
2004-06-30,Lebanon,Pound,Lebanon-Pound,1513.75,null,93,2004,3,2004,2,06,30
2004-06-30,Lesotho,Maloti,Lesotho-Maloti,6.509,null,94,2004,3,2004,2,06,30
2004-06-30,Liberia,Dollar,Liberia-Dollar,49.0,null,95,2004,3,2004,2,06,30
2004-06-30,Lithuanian,Lita,Lithuanian-Lita,2.827,null,96,2004,3,2004,2,06,30
2004-06-30,Luxembourg,Euro,Luxembourg-Euro,0.819,null,97,2004,3,2004,2,06,30
2004-06-30,Madagascar,Franc,Madagascar-Franc,11065.8,null,98,2004,3,2004,2,06,30
2004-06-30,Malawi,Kwacha,Malawi-Kwacha,107.28,null,99,2004,3,2004,2,06,30
2004-06-30,Malaysia,Ringgit,Malaysia-Ringgit,3.8,null,100,2004,3,2004,2,06,30
2004-06-30,Mali,CFA Franc,Mali-CFA Franc,537.15,null,101,2004,3,2004,2,06,30
2004-06-30,Maltese,LIRA,Maltese-LIRA,0.35,null,102,2004,3,2004,2,06,30
2004-06-30,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1.0,null,103,2004,3,2004,2,06,30
2004-06-30,Mauritania,First Ouguiya,Mauritania-First Ouguiya,268.42,null,104,2004,3,2004,2,06,30
2004-06-30,Mauritius,Rupee,Mauritius-Rupee,28.05,null,105,2004,3,2004,2,06,30
2004-06-30,Mexico,Peso,Mexico-Peso,11.41,null,106,2004,3,2004,2,06,30
2004-06-30,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1.0,null,107,2004,3,2004,2,06,30
2004-06-30,Moldova,LEU,Moldova-LEU,11.95,null,108,2004,3,2004,2,06,30
2004-06-30,Mongolia,Tugrik,Mongolia-Tugrik,1163.0,null,109,2004,3,2004,2,06,30
2004-06-30,Morocco,Dirham,Morocco-Dirham,8.949,null,110,2004,3,2004,2,06,30
2004-06-30,Mozambique,Meticais,Mozambique-Meticais,23361.0,null,111,2004,3,2004,2,06,30
2004-06-30,Nambia,Dollar,Nambia-Dollar,6.509,null,112,2004,3,2004,2,06,30
2004-06-30,Nepal,Rupee,Nepal-Rupee,73.45,null,113,2004,3,2004,2,06,30
2004-06-30,Netherland,Euro,Netherland-Euro,0.819,null,114,2004,3,2004,2,06,30
2004-06-30,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,null,115,2004,3,2004,2,06,30
2004-06-30,New Zealand,Dollar,New Zealand-Dollar,1.589,null,116,2004,3,2004,2,06,30
2004-06-30,Nicaragua,Cordoba,Nicaragua-Cordoba,15.77,null,117,2004,3,2004,2,06,30
2004-06-30,Niger,CFA Franc,Niger-CFA Franc,537.15,null,118,2004,3,2004,2,06,30
2004-06-30,Nigeria,Naira,Nigeria-Naira,130.5,null,119,2004,3,2004,2,06,30
2004-06-30,Norway,Krone,Norway-Krone,6.722,null,120,2004,3,2004,2,06,30
2004-06-30,Oman,Rial,Oman-Rial,0.385,null,121,2004,3,2004,2,06,30
2004-06-30,Pakistan,Rupee,Pakistan-Rupee,57.69,null,122,2004,3,2004,2,06,30
2004-06-30,Panama,Balboa,Panama-Balboa,1.0,null,123,2004,3,2004,2,06,30
2004-06-30,Papua New Guinea,Kina,Papua New Guinea-Kina,3.087,null,124,2004,3,2004,2,06,30
2004-06-30,Paraguay,Guarani,Paraguay-Guarani,5900.0,null,125,2004,3,2004,2,06,30
2004-06-30,Peru,Sol,Peru-Sol,3.49,null,126,2004,3,2004,2,06,30
2004-06-30,Philippines,Peso,Philippines-Peso,55.86,null,127,2004,3,2004,2,06,30
2004-06-30,Poland,Zloty,Poland-Zloty,3.794,null,128,2004,3,2004,2,06,30
2004-06-30,Portugal,Euro,Portugal-Euro,0.819,null,129,2004,3,2004,2,06,30
2004-06-30,Qatar,Riyal,Qatar-Riyal,3.64,null,130,2004,3,2004,2,06,30
2004-06-30,Rep. of N Macedonia,Dinar,Rep. of N Macedonia-Dinar,50.4,null,131,2004,3,2004,2,06,30
2004-06-30,Republic of Palau,Dollar,Republic of Palau-Dollar,1.0,null,132,2004,3,2004,2,06,30
2004-06-30,Romania,Third Leu,Romania-Third Leu,33410.0,null,133,2004,3,2004,2,06,30
2004-06-30,Russia,Ruble,Russia-Ruble,29.021,null,134,2004,3,2004,2,06,30
2004-06-30,Rwanda,Franc,Rwanda-Franc,580.64,null,135,2004,3,2004,2,06,30
2004-06-30,Sao Tome & Principe,Dobras,Sao Tome & Principe-Dobras,9192.703,null,136,2004,3,2004,2,06,30
2004-06-30,Saudi Arabia,Riyal,Saudi Arabia-Riyal,3.75,null,137,2004,3,2004,2,06,30
2004-06-30,Senegal,CFA Franc,Senegal-CFA Franc,537.15,null,138,2004,3,2004,2,06,30
2004-06-30,Serbia,Dinar,Serbia-Dinar,58.44,null,139,2004,3,2004,2,06,30
2004-06-30,Seychelles,Rupee,Seychelles-Rupee,5.18,null,140,2004,3,2004,2,06,30
2004-06-30,Sierra Leone,Leone,Sierra Leone-Leone,2600.0,null,141,2004,3,2004,2,06,30
2004-06-30,Singapore,Dollar,Singapore-Dollar,1.698,null,142,2004,3,2004,2,06,30
2004-06-30,Slovak,Korun,Slovak-Korun,32.779,null,143,2004,3,2004,2,06,30
2004-06-30,Slovenia,Tolars,Slovenia-Tolars,195.55,null,144,2004,3,2004,2,06,30
2004-06-30,Solomon Islands,Dollar,Solomon Islands-Dollar,5.045,null,145,2004,3,2004,2,06,30
2004-06-30,South Africa,Rand,South Africa-Rand,6.509,null,146,2004,3,2004,2,06,30
2004-06-30,Spain,Euro,Spain-Euro,0.819,null,147,2004,3,2004,2,06,30
2004-06-30,Sri Lanka,Rupee,Sri Lanka-Rupee,99.08,null,148,2004,3,2004,2,06,30
2004-06-30,St. Lucia,E. Caribbean Dollar,St. Lucia-E. Caribbean Dollar,2.7,null,149,2004,3,2004,2,06,30
2004-06-30,Sudan,Dinar,Sudan-Dinar,260.45,null,150,2004,3,2004,2,06,30
2004-06-30,Suriname,Guilder,Suriname-Guilder,2800.0,null,151,2004,3,2004,2,06,30
2004-06-30,Swaziland,Langeni,Swaziland-Langeni,6.509,null,152,2004,3,2004,2,06,30
2004-06-30,Sweden,Krona,Sweden-Krona,7.451,null,153,2004,3,2004,2,06,30
2004-06-30,Switzerland,Franc,Switzerland-Franc,1.253,null,154,2004,3,2004,2,06,30
2004-06-30,Syria,Pound,Syria-Pound,51.65,null,155,2004,3,2004,2,06,30
2004-06-30,Taiwan,Dollar,Taiwan-Dollar,33.29,null,156,2004,3,2004,2,06,30
2004-06-30,Tajikistan,Somoni,Tajikistan-Somoni,0.819,null,157,2004,3,2004,2,06,30
2004-06-30,Tanzania,Shilling,Tanzania-Shilling,1112.0,null,158,2004,3,2004,2,06,30
2004-06-30,Thailand,Baht,Thailand-Baht,40.56,null,159,2004,3,2004,2,06,30
2004-06-30,Togo,CFA Franc,Togo-CFA Franc,537.15,null,160,2004,3,2004,2,06,30
2004-06-30,Tonga,Pa'anga,Tonga-Pa'anga,1.99,null,161,2004,3,2004,2,06,30
2004-06-30,Trinidad & Tobago,Dollar,Trinidad & Tobago-Dollar,6.15,null,162,2004,3,2004,2,06,30
2004-06-30,Tunisia,Dinar,Tunisia-Dinar,1.272,null,163,2004,3,2004,2,06,30
2004-06-30,Turkey,Lira,Turkey-Lira,1418000.0,null,164,2004,3,2004,2,06,30
2004-06-30,Turkmenistan,Manat,Turkmenistan-Manat,5200.0,null,165,2004,3,2004,2,06,30
2004-06-30,Uganda,Shilling,Uganda-Shilling,1834.75,null,166,2004,3,2004,2,06,30
2004-06-30,Ukraine,Hryvnia,Ukraine-Hryvnia,5.319,null,167,2004,3,2004,2,06,30
2004-06-30,United Arab Emirates,Dirham,United Arab Emirates-Dirham,3.673,null,168,2004,3,2004,2,06,30
2004-06-30,United Kingdom,Pound,United Kingdom-Pound,0.546,null,169,2004,3,2004,2,06,30
2004-06-30,Uruguay,Peso,Uruguay-Peso,29.3,null,170,2004,3,2004,2,06,30
2004-06-30,Uzbekistan,Som,Uzbekistan-Som,1012.0,null,171,2004,3,2004,2,06,30
2004-06-30,Vanuatu,Vatu,Vanuatu-Vatu,113.77,null,172,2004,3,2004,2,06,30
2004-06-30,Venezuela,Soberano (OLD),Venezuela-Soberano (OLD),1920.0,null,173,2004,3,2004,2,06,30
2004-06-30,Vietnam,Dong,Vietnam-Dong,15739.0,null,174,2004,3,2004,2,06,30
2004-06-30,Western Samoa,Tala,Western Samoa-Tala,2.71,null,175,2004,3,2004,2,06,30
2004-06-30,Yemen,Rial,Yemen-Rial,184.0,null,176,2004,3,2004,2,06,30
2004-06-30,Zambia,Kwacha,Zambia-Kwacha,4685.0,null,177,2004,3,2004,2,06,30
2004-06-30,Zimbabwe,Dollar,Zimbabwe-Dollar,5330.24,null,178,2004,3,2004,2,06,30
2004-03-31,Afghanistan,Afghani,Afghanistan-Afghani,49.87,null,1,2004,2,2004,1,03,31
2004-03-31,Albania,Lek,Albania-Lek,106.2,null,2,2004,2,2004,1,03,31
2004-03-31,Algeria,Dinar,Algeria-Dinar,71.487,null,3,2004,2,2004,1,03,31
2004-03-31,Angola,Kwanza,Angola-Kwanza,79.97,null,4,2004,2,2004,1,03,31
2004-03-31,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda-E. Caribbean Dollar,2.7,null,5,2004,2,2004,1,03,31
2004-03-31,Argentina,Peso,Argentina-Peso,2.845,null,6,2004,2,2004,1,03,31
2004-03-31,Armenia,Dram,Armenia-Dram,563.0,null,7,2004,2,2004,1,03,31
2004-03-31,Australia,Dollar,Australia-Dollar,1.312,null,8,2004,2,2004,1,03,31
2004-03-31,Austria,Euro,Austria-Euro,0.816,null,9,2004,2,2004,1,03,31
2004-03-31,Azerbaidjan,Second Manat,Azerbaidjan-Second Manat,4950.0,null,10,2004,2,2004,1,03,31
2004-03-31,Bahamas,Dollar,Bahamas-Dollar,1.0,null,11,2004,2,2004,1,03,31
2004-03-31,Bahrain,Dinar,Bahrain-Dinar,0.377,null,12,2004,2,2004,1,03,31
2004-03-31,Bangladesh,Taka,Bangladesh-Taka,58.0,null,13,2004,2,2004,1,03,31
2004-03-31,Barbados,Dollar,Barbados-Dollar,2.02,null,14,2004,2,2004,1,03,31
2004-03-31,Belarus,Ruble,Belarus-Ruble,2151.0,null,15,2004,2,2004,1,03,31
2004-03-31,Belgium,Euro,Belgium-Euro,0.816,null,16,2004,2,2004,1,03,31
2004-03-31,Belize,Dollar,Belize-Dollar,2.2,null,17,2004,2,2004,1,03,31
2004-03-31,Benin,CFA Franc,Benin-CFA Franc,535.04,null,18,2004,2,2004,1,03,31
2004-03-31,Bermuda,Dollar,Bermuda-Dollar,1.0,null,19,2004,2,2004,1,03,31
2004-03-31,Bolivia,Boliviano,Bolivia-Boliviano,7.892,null,20,2004,2,2004,1,03,31
2004-03-31,Bosnia,Marka,Bosnia-Marka,1.596,null,21,2004,2,2004,1,03,31
2004-03-31,Botswana,Pula,Botswana-Pula,4.651,null,22,2004,2,2004,1,03,31
2004-03-31,Brazil,Real,Brazil-Real,2.908,null,23,2004,2,2004,1,03,31
2004-03-31,Brunei,Dollar,Brunei-Dollar,1.676,null,24,2004,2,2004,1,03,31
2004-03-31,Bulgaria,Lev New,Bulgaria-Lev New,1.589,null,25,2004,2,2004,1,03,31
2004-03-31,Burkina Faso,CFA Franc,Burkina Faso-CFA Franc,535.04,null,26,2004,2,2004,1,03,31
